gene	pathway
ENSG00000207617	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000278705	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000135679	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000141582	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000158373	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000197409	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000135446	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000136810	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000196890	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000185130	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000164032	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000276410	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000141570	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000114126	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000228520	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000065559	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000112242	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000170315	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000107643	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000233822	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000188486	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000109339	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000102882	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000275714	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000147883	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000274290	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000197442	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000141503	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000147889	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000180573	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000185386	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000221983	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000007968	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000089022	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000203811	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000282899	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000204227	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000090905	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000274183	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000209707	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000010803	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000276966	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000270276	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000274267	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000278463	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000143947	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000276180	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000141510	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000050748	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENST00000579755	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000132510	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000134698	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000278828	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000101412	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000114738	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000123080	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000121481	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000158406	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000180596	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000273542	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000196866	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000183741	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000177606	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000134686	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000155363	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000198625	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000272196	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000184260	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000278588	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000270882	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000273802	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000106462	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000278272	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000197903	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000274618	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000183598	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000277157	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000173889	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000275379	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000184678	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000132475	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000197153	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000206287	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000198176	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000234289	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000100354	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000173894	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000197837	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000171855	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000226788	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000162889	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000197238	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000170345	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000112062	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000162521	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000203852	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000163041	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000235107	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000274750	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENST00000304494	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000111752	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000034152	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000277075	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000275713	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000092847	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000146047	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000105810	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000154310	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000129355	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000276368	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000277775	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000071054	OXIDATIVE_STRESS_INDUCED_SENESCENCE
ENSG00000100387	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000103363	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000170315	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000131508	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000100911	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000163636	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000154611	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000013275	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000110801	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000041357	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000108671	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000175166	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000236443	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000125818	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000134086	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000231631	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000240065	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000100567	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000221983	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000072401	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000143947	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000161057	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000108094	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000222028	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000150991	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000087191	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000106588	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000239836	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000144791	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000129474	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000099341	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000142279	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000092010	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000116016	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000165916	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000109332	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000100804	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000100764	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000204264	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000240508	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000100644	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000240118	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000281221	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000197170	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000131467	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000243594	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000185627	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000100902	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000173692	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000095261	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000230034	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000127922	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000206298	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000129084	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000100519	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000124440	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000008018	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000242711	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000101182	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000269858	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000226201	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000275903	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000108344	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000143106	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000136930	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000230669	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000243958	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000142507	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000129521	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000068878	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000126067	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000205220	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000277791	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000159352	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000159377	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000115233	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000103035	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000135766	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000154582	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000243067	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000101843	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000235715	OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA
ENSG00000278637	PACKAGING_OF_TELOMERE_ENDS
ENSG00000197061	PACKAGING_OF_TELOMERE_ENDS
ENSG00000158406	PACKAGING_OF_TELOMERE_ENDS
ENSG00000180596	PACKAGING_OF_TELOMERE_ENDS
ENSG00000188486	PACKAGING_OF_TELOMERE_ENDS
ENSG00000275126	PACKAGING_OF_TELOMERE_ENDS
ENSG00000196866	PACKAGING_OF_TELOMERE_ENDS
ENSG00000234289	PACKAGING_OF_TELOMERE_ENDS
ENSG00000124635	PACKAGING_OF_TELOMERE_ENDS
ENSG00000128513	PACKAGING_OF_TELOMERE_ENDS
ENSG00000278463	PACKAGING_OF_TELOMERE_ENDS
ENSG00000274641	PACKAGING_OF_TELOMERE_ENDS
ENSG00000246705	PACKAGING_OF_TELOMERE_ENDS
ENSG00000274290	PACKAGING_OF_TELOMERE_ENDS
ENSG00000197837	PACKAGING_OF_TELOMERE_ENDS
ENSG00000180573	PACKAGING_OF_TELOMERE_ENDS
ENSG00000147601	PACKAGING_OF_TELOMERE_ENDS
ENSG00000105968	PACKAGING_OF_TELOMERE_ENDS
ENSG00000272196	PACKAGING_OF_TELOMERE_ENDS
ENSG00000203812	PACKAGING_OF_TELOMERE_ENDS
ENSG00000184260	PACKAGING_OF_TELOMERE_ENDS
ENSG00000277224	PACKAGING_OF_TELOMERE_ENDS
ENSG00000197238	PACKAGING_OF_TELOMERE_ENDS
ENSG00000278588	PACKAGING_OF_TELOMERE_ENDS
ENSG00000233822	PACKAGING_OF_TELOMERE_ENDS
ENSG00000132604	PACKAGING_OF_TELOMERE_ENDS
ENSG00000274183	PACKAGING_OF_TELOMERE_ENDS
ENSG00000278705	PACKAGING_OF_TELOMERE_ENDS
ENSG00000273802	PACKAGING_OF_TELOMERE_ENDS
ENSG00000158373	PACKAGING_OF_TELOMERE_ENDS
ENSG00000092330	PACKAGING_OF_TELOMERE_ENDS
ENSG00000270276	PACKAGING_OF_TELOMERE_ENDS
ENSG00000276966	PACKAGING_OF_TELOMERE_ENDS
ENSG00000273542	PACKAGING_OF_TELOMERE_ENDS
ENSG00000276368	PACKAGING_OF_TELOMERE_ENDS
ENSG00000273703	PACKAGING_OF_TELOMERE_ENDS
ENSG00000197903	PACKAGING_OF_TELOMERE_ENDS
ENSG00000274618	PACKAGING_OF_TELOMERE_ENDS
ENSG00000196890	PACKAGING_OF_TELOMERE_ENDS
ENSG00000185130	PACKAGING_OF_TELOMERE_ENDS
ENSG00000277075	PACKAGING_OF_TELOMERE_ENDS
ENSG00000277157	PACKAGING_OF_TELOMERE_ENDS
ENSG00000164032	PACKAGING_OF_TELOMERE_ENDS
ENSG00000276410	PACKAGING_OF_TELOMERE_ENDS
ENSG00000168148	PACKAGING_OF_TELOMERE_ENDS
ENSG00000275713	PACKAGING_OF_TELOMERE_ENDS
ENSG00000166848	PACKAGING_OF_TELOMERE_ENDS
ENSG00000270882	PACKAGING_OF_TELOMERE_ENDS
ENSG00000146047	PACKAGING_OF_TELOMERE_ENDS
ENSG00000184678	PACKAGING_OF_TELOMERE_ENDS
ENSG00000102977	PACKAGING_OF_TELOMERE_ENDS
ENSG00000276180	PACKAGING_OF_TELOMERE_ENDS
ENSG00000137486	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000171564	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000126934	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000171560	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000167085	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000096968	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000102882	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000127314	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000169032	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000035403	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000077420	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000173327	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000166913	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000100030	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000174775	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000078061	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000142675	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000171557	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000137076	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000089220	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000141480	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000132155	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000115414	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000197122	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000141068	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000171435	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000149970	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000103653	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000116473	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000276536	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000213281	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000110799	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000133703	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000157764	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000005961	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000184009	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000140575	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
ENSG00000089234	PARADOXICAL_ACTIVATION_OF_RAF_SIGNALING_BY_KINASE_INACTIVE_BRAF
